osm_id,name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,opening_hours,google_maps_url,photo_url,image_url,google_summary,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,status,ranking_tier,source,scrape_date,last_synced_at
way/1258409162,El Colmado,Food & Produce,food_produce,food-and-produce,"153B Gloucester Road, Bristol, BS7 8BA",bristol,,el-colmado,51.4740993,-2.5912984,,,,,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/217784206,Stanley Food & Wine Store,Food & Produce,food_produce,food-and-produce,"2 Stanley Avenue, Bristol, BS7 9AH",bristol,,stanley-food-wine-store,51.4748644,-2.5848025,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/272692036,County Convenience Store,Food & Produce,food_produce,food-and-produce,"9 Derby Road, Bristol, BS7 9AQ",bristol,,county-convenience-store,51.4748584,-2.5857178,,,,Mo-Su 09:00-21:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275133699,Discount Mini Market,Food & Produce,food_produce,food-and-produce,"136 Ashley Road, Bristol, BS6 5PA",bristol,st-pauls,discount-mini-market,51.4660858,-2.5800829,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275133709,Malik's Supermarket,Food & Produce,food_produce,food-and-produce,"3-5 Sussex Place, Bristol, BS2 9QN",bristol,montpelier,maliks-supermarket,51.4666184,-2.5801108,,,,,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275133715,Sahan Shop,Food & Produce,food_produce,food-and-produce,"134 Ashley Road, Bristol, BS6 5PA",bristol,st-pauls,sahan-shop,51.4660723,-2.5801719,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/326353154,Eastern European Food Centre,Food & Produce,food_produce,food-and-produce,"157 Ashley Road, Bristol, BS6 5NX",bristol,montpelier,eastern-european-food-centre,51.4663641,-2.5803452,,,,,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/400895447,Soomar Market,Food & Produce,food_produce,food-and-produce,"142 Ashley Road, Bristol, BS6 5PA",bristol,st-pauls,soomar-market,51.4662508,-2.5797492,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/400895449,St Pauls Supermarket & Off Licence,Food & Produce,food_produce,food-and-produce,"128 Grosvenor Road, Bristol, BS2 8YA",bristol,saint-pauls,st-pauls-supermarket-off-licence,51.4652704,-2.5811014,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/562334687,Ashley Shop,Food & Produce,food_produce,food-and-produce,"144 Ashley Road, Bristol",bristol,st-pauls,ashley-shop,51.4662936,-2.5796811,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/562343620,Grosvenor Supermarket,Food & Produce,food_produce,food-and-produce,"102-104 Grosvenor Road, Bristol, BS2 8YA",bristol,saint-pauls,grosvenor-supermarket,51.4648141,-2.5817436,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/562343621,Pak Butchers,Food & Produce,food_produce,food-and-produce,"106 Grosvenor Road, Bristol, BS2 8YA",bristol,saint-pauls,pak-butchers,51.4648516,-2.5816728,,,,,,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275133698,Sunnis Food & Wines,Food & Produce,food_produce,food-and-produce,"46 Mina Road, Bristol, BS2 9XJ",bristol,saint-werburghs,sunnis-food-wines,51.4683079,-2.5742972,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/332983328,Al-Noor Supermarket,Food & Produce,food_produce,food-and-produce,"201-203 Stapleton Road, Bristol, BS5 0PA",bristol,easton,al-noor-supermarket,51.4635694,-2.5702132,+44 117 951 1827,https://www.alnoor-bristol.co.uk/,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354202710,National Food Store,Food & Produce,food_produce,food-and-produce,"142 Stapleton Road, Bristol, BS5 0PU, GB",bristol,easton,national-food-store,51.4622977,-2.5722741,,,,Mo-Su 08:30-00:30,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354202714,Pak Butchers,Food & Produce,food_produce,food-and-produce,"218 Stapleton Road, Bristol, BS5 0NX",bristol,easton,pak-butchers,51.4649589,-2.5700623,,,,,,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354202715,Awale Shop,Food & Produce,food_produce,food-and-produce,"209 Stapleton Road, Bristol, BS5 0PD",bristol,easton,awale-shop,51.4639008,-2.570046,+44 117 951 3745,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354202717,R. Jenikins Butchers,Food & Produce,food_produce,food-and-produce,"240 Stapleton Road, Bristol, BS5 0NT",bristol,easton,r-jenikins-butchers,51.4654663,-2.569696,,,,,,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354202725,Daz Mini Market,Food & Produce,food_produce,food-and-produce,"211B Stapleton Road, Bristol, BS5 0PD",bristol,easton,daz-mini-market,51.4639428,-2.5700601,,,,,,,,,,,,"{""confectionery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354395147,A1 Best Store,Food & Produce,food_produce,food-and-produce,"Stapleton Road, Bristol, BS5 0NP",bristol,easton,a1-best-store,51.4661366,-2.5691667,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/354395155,Easton Convenience Store,Food & Produce,food_produce,food-and-produce,"254 Stapleton Road, Bristol, BS5 0NP",bristol,easton,easton-convenience-store,51.4660088,-2.5692704,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/528242326,Au Rendez-Vous Des Pains,Food & Produce,food_produce,food-and-produce,"225 Stapleton Road, Bristol, BS5 0PD",bristol,easton,au-rendez-vous-des-pains,51.4642861,-2.5699539,,,,,,,,,,,,"{""confectionery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/528242327,Neephi Foods Store,Food & Produce,food_produce,food-and-produce,"223 Stapleton Road, Bristol, BS5 0PD",bristol,easton,neephi-foods-store,51.4642281,-2.5699593,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/528242328,Victory Store,Food & Produce,food_produce,food-and-produce,"232 Stapleton Road, Bristol, BS5 0NT",bristol,easton,victory-store,51.4653357,-2.570009,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/662216292,Rehans Foodstore & Off Licence,Food & Produce,food_produce,food-and-produce,"196 Stapleton Road, Bristol, BS5 0NY",bristol,easton,rehans-foodstore-off-licence,51.4641797,-2.5704103,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/668775728,BRB Supermarket,Food & Produce,food_produce,food-and-produce,"234 Stapleton Road, Bristol, BS5 0NT",bristol,easton,brb-supermarket,51.4653756,-2.5699629,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/326372660,The Better Food Company,Food & Produce,food_produce,food-and-produce,"21 Sevier Street, Bristol, BS2 9LB",bristol,st-werburghs,the-better-food-company,51.468846,-2.5785752,,,,,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/422591722,Wai Yee Hong 偉義行,Food & Produce,food_produce,food-and-produce,"Eastgate Oriental City Eastgate Road, Bristol, BS5 6XX, GB",bristol,eastville,wai-yee-hong,51.4731187,-2.5693696,+44 117 952 4240,https://www.waiyeehong.com,,"Mo-Sa 10:30-18:00, Su 11:00-17:00",,,,,,,,"{""supermarket"",""chinese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/332966995,Ashley stores,Food & Produce,food_produce,food-and-produce,"9-11 Ashley Hill, Bristol, BS6 5HZ",bristol,montpelier,ashley-stores,51.4688986,-2.5798813,,,,Mo-Sa 08:00-23:00; Su 08:00-22:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275133727,Spar,Food & Produce,food_produce,food-and-produce,"Mina Road, Bristol, BS2 9XW",bristol,,spar,51.469395,-2.5752492,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/275133733,Beast Butchers,Food & Produce,food_produce,food-and-produce,"96 Mina Road, Bristol, BS2 9XW",bristol,saint-werburghs,beast-butchers,51.4696352,-2.575419,,,,,,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/249195904,Littleshop & Pantry,Food & Produce,food_produce,food-and-produce,"66;68 Northumbria Drive, Bristol, BS9 4HW",bristol,henleaze,littleshop-pantry,51.4801125,-2.6108737,+441179735812,https://littleshopandpantry.co.uk,,"Tu-Th 08:30-17:00; Fr,Sa 08:30-18:00; Su 08:30-16:00",,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/257124909,L'Affinage Du Fromage,Food & Produce,food_produce,food-and-produce,"39 North View, Bristol, BS6 7PY",bristol,westbury-park,laffinage-du-fromage,51.4796131,-2.6131645,,,,,,,,,,,,"{""cheese""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/257124912,Smithfish,Food & Produce,food_produce,food-and-produce,"23 North View, Bristol, BS6 7PT",bristol,westbury-park,smithfish,51.4794591,-2.6140163,,,,,,,,,,,,"{""seafood""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/257124917,Gales of Westbury Park,Food & Produce,food_produce,food-and-produce,"31 North View, Bristol, BS6 7PT",bristol,westbury-park,gales-of-westbury-park,51.4795177,-2.61367,,,,,,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267327528,Waitrose,Food & Produce,food_produce,food-and-produce,"51 Northumbria Drive, Bristol, BS9 4HN",bristol,westbury-park,waitrose,51.480377,-2.6124196,,https://www.waitrose.com/find-a-store/westbury-park,,Mo-Fr 07:30-21:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/277904847,Lavender,Food & Produce,food_produce,food-and-produce,"115 Coldharbour Road, Bristol, BS6 7SD",bristol,westbury-park,lavender,51.4778786,-2.6083193,,,,,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/222578158,Tesco Express,Food & Produce,food_produce,food-and-produce,"142-144 Henleaze Road, Bristol, BS9 4NB",bristol,henleaze,tesco-express,51.4861987,-2.609521,,https://www.tesco.com/store-locator/bristol/142-henleaze-rd,,,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267314756,Chandos Deli,Food & Produce,food_produce,food-and-produce,"97 Henleaze Road, Bristol, BS9 4JP",bristol,henleaze,chandos-deli,51.4859599,-2.6109392,,,,Mo-Fr 08:30-16:30; Sa 08:00-16:00,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267314768,Hen & Boar,Food & Produce,food_produce,food-and-produce,"101 Henleaze Road, Bristol, BS9 4JP",bristol,henleaze,hen-boar,51.4860345,-2.6108423,,,,"Mo,Tu 09:00-17:00; We-Fr 08:00-17:00; Sa 08:00-16:00",,,,,,,,"{""butcher""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267314772,Henleaze Mini Market,Food & Produce,food_produce,food-and-produce,,,,henleaze-mini-market,51.4870849,-2.609063,,,,"Mo-Th 08:00-23:00; Fr,Sa 09:00-23:00; Su 09:00-20:00",,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267314778,Parsons,Food & Produce,food_produce,food-and-produce,"95 Henleaze Road, Bristol, BS9 4JP",bristol,henleaze,parsons,51.4859227,-2.6110023,,,,Mo-Fr 07:30-16:00; Sa 08:00-16:00,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267318009,Lloyd's,Food & Produce,food_produce,food-and-produce,"81 Henleaze Road, Bristol, BS9 4JP",bristol,henleaze,lloyds,51.4856743,-2.6114517,,,,,,,,,,,,"{""greengrocer""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/267321549,Henleaze Road's Co-op,Food & Produce,food_produce,food-and-produce,"69-71 Henleaze Road, Bristol, BS9 4JT",bristol,henleaze,henleaze-roads-co-op,51.4854254,-2.6121299,,https://www.coop.co.uk/store-finder/BS9-4JT/71-henleaze-road,,Mo-Su 06:00-22:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/268169596,Kellaway Premier Store,Food & Produce,food_produce,food-and-produce,"16 Kellaway Avenue, Bristol, BS6 7XR, GB",bristol,,kellaway-premier-store,51.4811347,-2.6041466,+44 117 924 8335,,,,,,,,,,,"{""convenience"",""builder""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/277906395,Costcutter,Food & Produce,food_produce,food-and-produce,"131 Coldharbour Road, Bristol, BS6 7SN",bristol,westbury-park,costcutter,51.4783144,-2.6077306,,https://store-locator.costcutter.co.uk/costcutter-52042ed58ac0,,,,,,,,,,"{""supermarket""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/277906396,One Stop,Food & Produce,food_produce,food-and-produce,"116 Coldharbour Road, Bristol, BS6 7SL",bristol,redland,one-stop,51.4777656,-2.6079179,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/277906402,The Split Tin Bakery,Food & Produce,food_produce,food-and-produce,"118 Coldharbour Road, Bristol, BS6 7SL",bristol,westbury-park,the-split-tin-bakery,51.4779404,-2.6076258,+44 117 942 2764,,,Mo-Fr 06:30-16:00; Sa 07:00-15:00,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/20442350,Tesco,Food & Produce,food_produce,food-and-produce,"Lime Trees Road, Bristol, BS6 7XW",bristol,henleaze,tesco,51.4857005,-2.5963065,,https://www.tesco.com/store-locator/bristol/lime-trees-rd,,Mo-Sa 08:00-22:00; Su 10:00-16:00,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/184840409,Sarah C,Food & Produce,food_produce,food-and-produce,"4 Carlton Court, Bristol, BS9 3DF",bristol,westbury-on-trym,sarah-c,51.4933523,-2.6200512,,,,,,,,,,,,"{""greengrocer""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/185721746,Parsons,Food & Produce,food_produce,food-and-produce,"5 High Street, Bristol, BS9 3BY",bristol,,parsons,51.4931823,-2.6189703,,,,Mo-Sa 07:30-16:00; Su 09:00-14:00,,,,,,,,"{""bakery""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/185721748,11Eleven Superstore,Food & Produce,food_produce,food-and-produce,"42-44 High Street, Bristol, BS9 3DZ",bristol,westbury-on-trym,11eleven-superstore,51.4944974,-2.6180467,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/190130948,One Stop,Food & Produce,food_produce,food-and-produce,"27 Canford Lane, Bristol, BS9 3DQ",bristol,westbury-on-trym,one-stop,51.4931612,-2.6206211,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/190130974,Westbury on Trym's Co-op,Food & Produce,food_produce,food-and-produce,"12 Carlton Court, Bristol, BS9 3DF",bristol,westbury-on-trym,westbury-on-tryms-co-op,51.4932469,-2.6197715,,https://www.coop.co.uk/store-finder/BS9-3DF/canford-lane,,"PH,Mo-Su 07:00-22:00",,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/251087600,Tesco Express,Food & Produce,food_produce,food-and-produce,"77 Westbury Hill, Bristol, BS9 3AD",bristol,westbury-on-trym,tesco-express,51.4928485,-2.6181956,,https://www.tesco.com/store-locator/westbury-on-trym/77-westbury-hill,,,,,,,,,,"{""supermarket""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/251087613,Preserve,Food & Produce,food_produce,food-and-produce,"71 Westbury Hill, Bristol, BS9 3AD",bristol,westbury-on-trym,preserve,51.4927431,-2.6179164,,https://preservefoods.co.uk/,,Mo-Fr 09:30-18:00; Sa 09:00-17:30,,,,,,,,"{""deli""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/25342047,M&S Simply Food,Food & Produce,food_produce,food-and-produce,"135 Falcondale Road, Bristol, BS9 3JL",bristol,westbury-on-trym,m-s-simply-food,51.4955418,-2.6206618,,https://www.marksandspencer.com/stores/falcondale-bp-1450,,Mo-Su 06:00-22:00,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/220071696,Concorde News & Convenience Store,Food & Produce,food_produce,food-and-produce,"1 Concorde Drive, Bristol, BS10 6PZ",bristol,southmead,concorde-news-convenience-store,51.4997503,-2.6119679,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/264221718,Morrisons Daily,Food & Produce,food_produce,food-and-produce,"201 Wellington Hill West, Bristol, BS9 4QL, GB",bristol,henleaze,morrisons-daily,51.4924677,-2.6031932,,https://my.morrisons.com/storefinder/61370/morrisons-daily-bristol-wellington-hill,,Mo-Su 06:00-21:00,,,,,,,,"{""convenience""}",chain,,,,,,,,,,,pending,low,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/274701885,Hunts Convenience Store,Food & Produce,food_produce,food-and-produce,"310-312 Southmead Road, Bristol, BS10 5EN",bristol,southmead,hunts-convenience-store,51.496961,-2.5974392,,https://www.premier-stores.co.uk/our-stores/hunts-convenience-store,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/274701890,Sai's Bargains,Food & Produce,food_produce,food-and-produce,"6 Doncaster Road, Bristol, BS10 5PL",bristol,,sais-bargains,51.4977652,-2.5978389,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
way/361637366,SnD Oriental Store,Food & Produce,food_produce,food-and-produce,343 Southmead Road,,,snd-oriental-store,51.4978683,-2.5967793,,,,,,,,,,,,"{""convenience""}",independent,,,,,,,,,,,pending,standard,OpenStreetMap,2026-04-19,2026-04-19 06:58:54
