name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,google_maps_url,photo_url,image_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,status,ranking_tier,source,scrape_date
The Fish Shop,Food & Produce,food_produce,food-and-produce,"183 Gloucester Rd, Bishopston, Avon, Bristol BS7 8BG, UK",bristol,bishopston,the-fish-shop,51.4748004,-2.5910982,0117 924 1988,https://lovethefishshop.flipdish.menu/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br16274-website,,https://maps.google.com/?cid=13900640444084247151,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGyuGBNhJ7tO-WhQ9oHKtUq_30XSgvwvALr5jJx1hABtayRoN9cK-XzgFlTuTcitK61pxv_PivwtCSLC5wfZVhiEA-GZGCt1kioffAnJZXoKq0j3eNFDXRGkNB-nFxOVlkeSWrGhfIvfN2KRtjWM6ZMTCcNmzO25AHrAaD_cQHRwjGNifyBEM07z_vDVXEZlu9W-0JFjSge-QZX-_7yOPkJdjog2JsyNODbS9EGR4pHgiE6ZjZFMWSm2EcaMhecXbOwKKthP3xcRhTD9opGpWtzynnFJUxKJfaNk_Puur7PPODUEhgDz7bBHfwd5m77cZox6scKD4k5g2da5k9Mjq_8I1n1wvBEt7e_UB6jGVMnpOtRVDcDDfmkCGDyForUKvQq1MedCYO6TnApfmjKLSsQzvRnvIVwd8CZLiROsuoIig&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGyuGBNhJ7tO-WhQ9oHKtUq_30XSgvwvALr5jJx1hABtayRoN9cK-XzgFlTuTcitK61pxv_PivwtCSLC5wfZVhiEA-GZGCt1kioffAnJZXoKq0j3eNFDXRGkNB-nFxOVlkeSWrGhfIvfN2KRtjWM6ZMTCcNmzO25AHrAaD_cQHRwjGNifyBEM07z_vDVXEZlu9W-0JFjSge-QZX-_7yOPkJdjog2JsyNODbS9EGR4pHgiE6ZjZFMWSm2EcaMhecXbOwKKthP3xcRhTD9opGpWtzynnFJUxKJfaNk_Puur7PPODUEhgDz7bBHfwd5m77cZox6scKD4k5g2da5k9Mjq_8I1n1wvBEt7e_UB6jGVMnpOtRVDcDDfmkCGDyForUKvQq1MedCYO6TnApfmjKLSsQzvRnvIVwd8CZLiROsuoIig&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: Closed,4.7,182,ChIJw6SRLQ-OcUgRb9oRzNX-6MA,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,https://www.facebook.com/lovethefishshop,,https://twitter.com/lovethefishshop,,,,pending,standard,Google Places,2026-04-11
Bristol Fish,Food & Produce,food_produce,food-and-produce,"252b North St, Southville, Bristol BS3 1JA, UK",bristol,southville,bristol-fish,51.4415772,-2.6122504,07902 293312,http://www.bristolfish.com/,,https://maps.google.com/?cid=15644006245627709125,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEpBfmAQYYnvZK5Hnps0llWlyFl3zj8EynbqQJNrjoVb2dIylHVNJi9zVfbdYdL2rWHjxna_nSZaNffwaHDiD2NY8YSfg6VYVzdNxAClZhzG1S50iG2APE_EBSWqmXUBIjcrKTZIXUVmsVGYZTYWFGVgjgTatU1iBy2fb4i9ZL_L3SJOFT2nhGnIOBBKDNVO-p-rZ1X7IMCFJpyJkT2lV4uzOz_W72JMJUnls3ShlD4O9RlIjkb3cRzEALVs4BQrplFZTTZzE7Nee-1rALurR3PP5AYBs_9H6JIW5xxgP4ItA4IISEfYNT68L8BBmvQgnHgi1mtdMhkZeUo-wbPLFh2o_VY3ORb1mEd-KjJlOpbzKjG5aj_h6NkJMy3w8MXWiKLAsBhWETryx1ZC6gIioPSoxzcDTi6BDsYCXoAP1YJGw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEpBfmAQYYnvZK5Hnps0llWlyFl3zj8EynbqQJNrjoVb2dIylHVNJi9zVfbdYdL2rWHjxna_nSZaNffwaHDiD2NY8YSfg6VYVzdNxAClZhzG1S50iG2APE_EBSWqmXUBIjcrKTZIXUVmsVGYZTYWFGVgjgTatU1iBy2fb4i9ZL_L3SJOFT2nhGnIOBBKDNVO-p-rZ1X7IMCFJpyJkT2lV4uzOz_W72JMJUnls3ShlD4O9RlIjkb3cRzEALVs4BQrplFZTTZzE7Nee-1rALurR3PP5AYBs_9H6JIW5xxgP4ItA4IISEfYNT68L8BBmvQgnHgi1mtdMhkZeUo-wbPLFh2o_VY3ORb1mEd-KjJlOpbzKjG5aj_h6NkJMy3w8MXWiKLAsBhWETryx1ZC6gIioPSoxzcDTi6BDsYCXoAP1YJGw&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 10:00 AM – 4:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 3:00 PM | Sunday: Closed,4.7,151,ChIJW-hjcDOMcUgRxcahfsusGtk,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Fresco Fish Market,Food & Produce,food_produce,food-and-produce,"38 Regent St, Kingswood, Bristol BS15 8JS, UK",bristol,kingswood,fresco-fish-market,51.4627643,-2.5099317,0117 961 0800,http://frescofishmarket.co.uk/,,https://maps.google.com/?cid=12969323059940587495,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHH1vzhAlp8fHOuRHOdsdELg2BC5azwct5yon_f6yvCwXe9A2WadEavcDn1kUqiNSuatPK6YxDCjBzO9Hj8zSOv9CQY2nZ5bh1KXiTRB6elJ0KRxgfnilfu9Hhq4vuPFRaTjqd-8B5xIHaqldVBXG-FLtrzs2TuEuAWDddwSX-ZvOwuAQUaMtxNMBGSP5UXpMSlsWpDSx5qcTVnz07etETUOFFfgv6QiDnnZSw-jPnVrd-Rh8PvyHG51e4PTTcT33CF-tNjWhNZl6bCasNEWEsscdHIaBR3kHoJhxr1_arPtkaK2t5gKrhbESYDzSh521VhXXFV8_o_rQnZlzEC9PrjM4aMKSVZlag0eoRbAN4uqcD--jd0ebNzT6o-hBAVQ4U5-KYDdQjgoWqFjWatdp1MxrTU0scGBwrROBkLfrBncjZA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHH1vzhAlp8fHOuRHOdsdELg2BC5azwct5yon_f6yvCwXe9A2WadEavcDn1kUqiNSuatPK6YxDCjBzO9Hj8zSOv9CQY2nZ5bh1KXiTRB6elJ0KRxgfnilfu9Hhq4vuPFRaTjqd-8B5xIHaqldVBXG-FLtrzs2TuEuAWDddwSX-ZvOwuAQUaMtxNMBGSP5UXpMSlsWpDSx5qcTVnz07etETUOFFfgv6QiDnnZSw-jPnVrd-Rh8PvyHG51e4PTTcT33CF-tNjWhNZl6bCasNEWEsscdHIaBR3kHoJhxr1_arPtkaK2t5gKrhbESYDzSh521VhXXFV8_o_rQnZlzEC9PrjM4aMKSVZlag0eoRbAN4uqcD--jd0ebNzT6o-hBAVQ4U5-KYDdQjgoWqFjWatdp1MxrTU0scGBwrROBkLfrBncjZA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: Closed,4.7,275,ChIJDxcK942PcUgR53cKzZtK_LM,"{""establishment"",""food"",""point_of_interest"",""restaurant"",""store""}",independent,http://www.facebook.com/wix,,,,,http://youtube.com/user/wixmypage,pending,standard,Google Places,2026-04-11
Smithfish,Food & Produce,food_produce,food-and-produce,"23 North View, Bristol BS6 7PT, UK",bristol,,smithfish,51.479433,-2.61397,0117 973 1666,http://www.smithfish.co.uk/,,https://maps.google.com/?cid=17365679245770480787,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF3IEynf6hTRz-g1iEMLoxCKpxUnu4Lo_iONIeiGjadJFUg4fhN3qvazAXbIIvFWQlJNTVqXJrSxAlnihQMN5qlF4E0KxwQXVPsCLVB1nxEFbtPV6aWXOiSHlNhLFejOCCE-Qi-n0QjVHoet0DBRk1uEsiTtXDlqlFNcKPwUc6E-vU-BOUuRIuHWTYJOevNpqCxpr3RpLgeZ1KNtRer0zsdcfk2ijWq2_aYq33urwyiGBa3dwtPlB4mYaC44mELuoQbvsGSPPgBYKDKQgkhYeBSAA-0VI6NQAjWoffVN2k&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEF3IEynf6hTRz-g1iEMLoxCKpxUnu4Lo_iONIeiGjadJFUg4fhN3qvazAXbIIvFWQlJNTVqXJrSxAlnihQMN5qlF4E0KxwQXVPsCLVB1nxEFbtPV6aWXOiSHlNhLFejOCCE-Qi-n0QjVHoet0DBRk1uEsiTtXDlqlFNcKPwUc6E-vU-BOUuRIuHWTYJOevNpqCxpr3RpLgeZ1KNtRer0zsdcfk2ijWq2_aYq33urwyiGBa3dwtPlB4mYaC44mELuoQbvsGSPPgBYKDKQgkhYeBSAA-0VI6NQAjWoffVN2k&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: 7:30 AM – 4:00 PM | Wednesday: 7:30 AM – 4:00 PM | Thursday: 7:30 AM – 4:00 PM | Friday: 7:30 AM – 4:00 PM | Saturday: Closed | Sunday: Closed,5,57,ChIJh68_IvGNcUgRk9yFR0RJ__A,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
"Masala Bazaar - Stapleton Road, Bristol",Food & Produce,food_produce,food-and-produce,"382-386 Stapleton Rd, Easton, Bristol BS5 6NQ, UK",bristol,easton,"masala-bazaar---stapleton-road,-bristol",51.468745,-2.5666579,0117 951 8808,https://www.masalabazaar.co.uk/%20mb-bristol/,,https://maps.google.com/?cid=12226432963781826949,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEDw6zzNrqDDJvUi5mB8pRi0GkuxyQmUKcZbOq45mFF0symYuHQNqOIuiU2ELHqOIaaljxmdHkRNEdkcFkZBZoeBlD8SUciKiZJz5jihK3qHIgMsj878mV5vq-qeR6_wLZdrOdZrghE0tqq5c9-pRv2L78xTcra-LDP0vf3zQAA64rlfvfRTj9MpxwaM6VXci9qI5vjGmzxYIpDGXrdYU9A3U1xHuNm4LLG2kdxMQ5ynS6HN7ph-JLxgHxbS9sZKCu_cw28HPTKklIDiFRFbgwFgLzGSkuAv3HgI0yeIBfk7CB6ncnsM3xM_x1JbXtTFgvMwDpoqAHdXYLRnnPOsoXufDPBc-IZjL7s6P9KXDmziZzhqN2o5eZbZLWZzGnCzdVQDrIOpS-KEjU8qZvLybCfyfkVy5qtkDLAZbiR1miQi984&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEDw6zzNrqDDJvUi5mB8pRi0GkuxyQmUKcZbOq45mFF0symYuHQNqOIuiU2ELHqOIaaljxmdHkRNEdkcFkZBZoeBlD8SUciKiZJz5jihK3qHIgMsj878mV5vq-qeR6_wLZdrOdZrghE0tqq5c9-pRv2L78xTcra-LDP0vf3zQAA64rlfvfRTj9MpxwaM6VXci9qI5vjGmzxYIpDGXrdYU9A3U1xHuNm4LLG2kdxMQ5ynS6HN7ph-JLxgHxbS9sZKCu_cw28HPTKklIDiFRFbgwFgLzGSkuAv3HgI0yeIBfk7CB6ncnsM3xM_x1JbXtTFgvMwDpoqAHdXYLRnnPOsoXufDPBc-IZjL7s6P9KXDmziZzhqN2o5eZbZLWZzGnCzdVQDrIOpS-KEjU8qZvLybCfyfkVy5qtkDLAZbiR1miQi984&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 7:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 10:00 AM – 7:00 PM,3.8,469,ChIJqwJjJTqOcUgRhZlXjAAErak,"{""establishment"",""food"",""grocery_or_supermarket"",""home_goods_store"",""point_of_interest"",""store"",""supermarket""}",independent,https://www.facebook.com/masalabazaarbristol,https://www.instagram.com/masalabazaargb,https://twitter.com/masalabazaargb,,https://www.linkedin.com/company/masalabazaargb,,pending,standard,Google Places,2026-04-11
The Spiny Lobster Fishmonger & Grill,Food & Produce,food_produce,food-and-produce,"128-130, 128 Whiteladies Rd, Clifton, Bristol BS8 2RS, UK",bristol,clifton,the-spiny-lobster-fishmonger-grill,51.4688916,-2.6141061,0117 973 7384,http://www.thespinylobster.co.uk/,,https://maps.google.com/?cid=9138828836375578626,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFbX0P2Zt_HQ_9aA5cVgWGGHX3Pn3X17P0y7-yC85ZV3nu0ks0fNsZibnmiLqCxPzG7AvcnKlyOyZVvyAIZMF-8PLH8A4Xk0Po-ST4l3577ozaRwi_bGIfavurPKY3EHym6PdY5ZmYFeNt1fdOb6pAWys2FAXRmFlCmAm3C0t5Vmglq-xJpf308r_VlqfdaOlCY1qAhlRHCVRiaIUZsSV2AFGXEi9Q38yJ6TLaGI0NWd5MdbafQKVoh76w29xIgJssgjgKKsXDHOariWO9bYv4lBO3emgN6QVc06x15NlDc1Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFbX0P2Zt_HQ_9aA5cVgWGGHX3Pn3X17P0y7-yC85ZV3nu0ks0fNsZibnmiLqCxPzG7AvcnKlyOyZVvyAIZMF-8PLH8A4Xk0Po-ST4l3577ozaRwi_bGIfavurPKY3EHym6PdY5ZmYFeNt1fdOb6pAWys2FAXRmFlCmAm3C0t5Vmglq-xJpf308r_VlqfdaOlCY1qAhlRHCVRiaIUZsSV2AFGXEi9Q38yJ6TLaGI0NWd5MdbafQKVoh76w29xIgJssgjgKKsXDHOariWO9bYv4lBO3emgN6QVc06x15NlDc1Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,Fresh fish sourced daily from Brixham in Devon plus simple meat menu prepared over a charcoal grill.,"Monday: Closed | Tuesday: 12:00 – 2:30 PM, 6:00 – 10:00 PM | Wednesday: 12:00 – 2:30 PM, 6:00 – 10:00 PM | Thursday: 12:00 – 2:30 PM, 6:00 – 10:00 PM | Friday: 12:00 – 2:30 PM, 6:00 – 10:00 PM | Saturday: 12:00 – 2:30 PM, 6:00 – 10:00 PM | Sunday: Closed",4.6,518,ChIJGZ72P-mNcUgRAkhDN2ik034,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,https://www.facebook.com/thespinylobster,https://www.instagram.com/thespinylobster,https://twitter.com/_SpinyLobster,,,,pending,standard,Google Places,2026-04-11
Cyool Fish grocery,Food & Produce,food_produce,food-and-produce,"473 Southmead Rd, Southmead, Bristol BS10 5LZ, UK",bristol,southmead,cyool-fish-grocery,51.5013234,-2.5923494,07570 192796,http://www.cyoolfish.com/,cyoolfish@gmail.com,https://maps.google.com/?cid=4187836849785072615,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEh8OWs__5uLVrvH3O0z_wGLnSpmL-ZH8YrquHOec1AcZjtrzbZunQv1a7ohNjtIrsBoYWUspa_vzPY4-UoRkHYIAhjlJwYlomntZM-IOh_kmWTrfXqyFXlJbU6mzhlUjC7d0cLgrW3APRPPqCG8qZcqZDHtgEHqjasnzv0y91y3pU24GCAY4HtvOQ8iZAruvOiyGkvfHK3DuIcTSxTxO3WI_ad0rah7JyD8E_MtEtt9iEcNGOb5VnoIrpF5_edQO29q3FMx4N5UODVlifp-fYTpJBZSNiPLLjy16_Z1RpLRixtK045TY69f3ZeHnSnH2mP0LxvqHLlvmbSdh0TMSj3tPuIB5MZWkXsH7riBuj-eWpzvYJCCZbrvdfyQViP9A5CajtZPmQZiw5XYxK8gpA6x-x6JRAmTjepdYt2RRGcoUZTi5U-08q97he92Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEh8OWs__5uLVrvH3O0z_wGLnSpmL-ZH8YrquHOec1AcZjtrzbZunQv1a7ohNjtIrsBoYWUspa_vzPY4-UoRkHYIAhjlJwYlomntZM-IOh_kmWTrfXqyFXlJbU6mzhlUjC7d0cLgrW3APRPPqCG8qZcqZDHtgEHqjasnzv0y91y3pU24GCAY4HtvOQ8iZAruvOiyGkvfHK3DuIcTSxTxO3WI_ad0rah7JyD8E_MtEtt9iEcNGOb5VnoIrpF5_edQO29q3FMx4N5UODVlifp-fYTpJBZSNiPLLjy16_Z1RpLRixtK045TY69f3ZeHnSnH2mP0LxvqHLlvmbSdh0TMSj3tPuIB5MZWkXsH7riBuj-eWpzvYJCCZbrvdfyQViP9A5CajtZPmQZiw5XYxK8gpA6x-x6JRAmTjepdYt2RRGcoUZTi5U-08q97he92Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:11 AM – 9:00 PM | Tuesday: 9:11 AM – 9:00 PM | Wednesday: 9:11 AM – 9:00 PM | Thursday: 9:11 AM – 9:00 PM | Friday: 9:11 AM – 9:00 PM | Saturday: 9:11 AM – 9:00 PM | Sunday: 10:11 AM – 8:00 PM,5,18,ChIJlXq3YQCRcUgR5-u6QG0vHjo,"{""establishment"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Net and Line,Food & Produce,food_produce,food-and-produce,"2 Third Ave, Bath BA2 3NY, UK",bath,,net-and-line,51.3766334,-2.3774215,07852 875224,http://www.netandline.com/,,https://maps.google.com/?cid=1511148631846260906,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGCDL7sHRHczlKYCSqlwCE-cEunKqUPFx6HDa_wfiMz2V23wOonQfKORHObo8HyahZpvQMDzW4W8cJrSpGnsaTr0iv3QhUd3nIdeIDM7uoZcsKzQxXJcWeKpboVW2c180RljvIKYv8qyw9TUHitEK8LRg_syrIzAdZbxwyKtiWQ0jx5M1-fo7GVhmZIGSPA3kYpoEttlSPP0bDXSB_sEle4JdX1ltfdrSdNYZYm38G6SUvVwxFk-l2FT1H3Ol4Om_I89wRFRtkKI00WhiDGDIMvY4cPgcGt3mIb82SnS2X6I6YOvfSBn7sQLUkV8E0UMi2TRBcQTWbMUKknGAclARYxeRuwMD3FiWdrHCGzTCT4bc0sg5WOKFDr7Bh_QY1jZP-zlm1hAXYheeLDALv2ito3s6ys7lA_o2azLsOBDx4nUI0u&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGCDL7sHRHczlKYCSqlwCE-cEunKqUPFx6HDa_wfiMz2V23wOonQfKORHObo8HyahZpvQMDzW4W8cJrSpGnsaTr0iv3QhUd3nIdeIDM7uoZcsKzQxXJcWeKpboVW2c180RljvIKYv8qyw9TUHitEK8LRg_syrIzAdZbxwyKtiWQ0jx5M1-fo7GVhmZIGSPA3kYpoEttlSPP0bDXSB_sEle4JdX1ltfdrSdNYZYm38G6SUvVwxFk-l2FT1H3Ol4Om_I89wRFRtkKI00WhiDGDIMvY4cPgcGt3mIb82SnS2X6I6YOvfSBn7sQLUkV8E0UMi2TRBcQTWbMUKknGAclARYxeRuwMD3FiWdrHCGzTCT4bc0sg5WOKFDr7Bh_QY1jZP-zlm1hAXYheeLDALv2ito3s6ys7lA_o2azLsOBDx4nUI0u&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 11:00 AM – 5:30 PM | Friday: 10:00 AM – 5:30 PM | Saturday: 10:00 AM – 4:30 PM | Sunday: Closed,4.8,88,ChIJHTOkh2uBcUgRqpADnKyt-BQ,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,https://www.facebook.com/netandline,https://www.instagram.com/netandline,,,,,pending,standard,Google Places,2026-04-11
Conscious Fish Shop,Food & Produce,food_produce,food-and-produce,"123 Station Rd, Nailsea, Bristol BS48 1TA, UK",bristol,,conscious-fish-shop,51.4330198,-2.7586259,01275 856151,http://www.consciousfoodco.co.uk/,,https://maps.google.com/?cid=1475773891474935134,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEETnu59cr_n8xKz-lFXmYQ2b1VOlSv-1gFVr7o0crjSaGgY_ziufqulSzUykRjLHmlDbh4JyT_gRaEU_1HV-PWnBFdBiiyLzTKkvX6D51al_4K_tkhVyVPGtlUoFRdPKXXZcpVWVAWEKqE9QM0AHuXF6pRSeJms7DHLWbIny9cApzE_jgjgD_zVE6nCViYcEz-VXs4bLknKf_W7uYTyvTEuz28MZCXbQaHMEuk9g5JQxfyEYjEBP7sY7EP5VFTNl2sd_z1FVO38m03rSW0payPYf0ILfLNjTeaschcgJcSGKA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEETnu59cr_n8xKz-lFXmYQ2b1VOlSv-1gFVr7o0crjSaGgY_ziufqulSzUykRjLHmlDbh4JyT_gRaEU_1HV-PWnBFdBiiyLzTKkvX6D51al_4K_tkhVyVPGtlUoFRdPKXXZcpVWVAWEKqE9QM0AHuXF6pRSeJms7DHLWbIny9cApzE_jgjgD_zVE6nCViYcEz-VXs4bLknKf_W7uYTyvTEuz28MZCXbQaHMEuk9g5JQxfyEYjEBP7sY7EP5VFTNl2sd_z1FVO38m03rSW0payPYf0ILfLNjTeaschcgJcSGKA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: Closed,4.9,94,ChIJzdY-EhvzcUgRXs0oCokAexQ,"{""establishment"",""food"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11
Wholesale Seafood Supplier in UK,Food & Produce,food_produce,food-and-produce,"Warmley, Unit 13, Business Park, Warmley, Bristol BS30 8FR, UK",bristol,,wholesale-seafood-supplier-in-uk,51.456256,-2.475232,07483 443176,https://www.scandia.uk.com/,,https://maps.google.com/?cid=6612866399696669942,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHnbf9zdxuA5sNAyE-eu9wMZvZekjRF5KHOG7swRgEe1m9W15-wQtvVwe-KqGdsuIU_QL-f5mOiKnlhR5BRQlo9kfDBKiUJaV1U1VJe--9r2rSXCZld3rT61bi06yi1Ff5iio587UP93QP_6fdIUP5EpSCTXgJjwar2Og0WuELDupHE37Lk8Kajfb6Ch5UieQkc9adv62cx_mBzgYiWvHy1yD-kQi6lhqI6uKXM7X33yJKUsw7lG-C8XXsfLxWLA5KyCs8eOpEfDh-Lc9jQbsxX7Obu-qNit7-NxgdnVszr8pHisSHTuTnHKakvl9Qw3wiua9uKPqCQdNjDxrQagMR6uuGS7IWWBhnUS-Id1pJT2-IIgB7iiNlgpthFw9CqB7gj3uO0HkLoU_gChRyV9xIPf1gNeaSJb6JPN91f68SzOA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHnbf9zdxuA5sNAyE-eu9wMZvZekjRF5KHOG7swRgEe1m9W15-wQtvVwe-KqGdsuIU_QL-f5mOiKnlhR5BRQlo9kfDBKiUJaV1U1VJe--9r2rSXCZld3rT61bi06yi1Ff5iio587UP93QP_6fdIUP5EpSCTXgJjwar2Og0WuELDupHE37Lk8Kajfb6Ch5UieQkc9adv62cx_mBzgYiWvHy1yD-kQi6lhqI6uKXM7X33yJKUsw7lG-C8XXsfLxWLA5KyCs8eOpEfDh-Lc9jQbsxX7Obu-qNit7-NxgdnVszr8pHisSHTuTnHKakvl9Qw3wiua9uKPqCQdNjDxrQagMR6uuGS7IWWBhnUS-Id1pJT2-IIgB7iiNlgpthFw9CqB7gj3uO0HkLoU_gChRyV9xIPf1gNeaSJb6JPN91f68SzOA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,1,4,ChIJ9YQ-rssL7I8R9kwJPfSexVs,"{""establishment"",""food"",""point_of_interest""}",independent,https://www.facebook.com/Scandia-Foods-UK-Ltd-369151133277721,,https://twitter.com/ScandiaFoodsUK,,,,pending,standard,Google Places,2026-04-11
