name,category,category_key,category_slug,address,city_slug,area_slug,business_slug,latitude,longitude,phone,website,email,google_maps_url,photo_url,image_url,google_summary,opening_hours,google_rating,google_review_count,google_place_id,tags,chain_flag,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,status,ranking_tier,source,scrape_date,last_synced_at
Bristol handyman team Ltd,Plants & Garden,plants_garden,plants-and-garden,"unit 41a, Easton Business Centre, Felix Rd, Easton, Bristol BS5 0HE, UK",bristol,easton,bristol-handyman-team-ltd,51.46208240000001,-2.567647,07947 979206,https://bristolshandymanteam.co.uk/?utm_source=google&utm_medium=local&utm_campaign=gmb,contact@bristolshandymanteam.co.uk,https://maps.google.com/?cid=15985400865446986484,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGOahJy6qdxU9rTbzLwcoux5ppAU5FUGssGnvlzN7y_olVuXYhFJtLwQrU8A-oQ2vzqzjxgRa3aft4L-17f26N9-fWTmY1ewMDBHrJIUELksrOKwznoYzpnB_QUIjYHZaK9_-HLuYm3n6LapWpumm3R6RyYZgBW7ry6LbPxJ8wFtagG-i1UxiB_mu7l3EOIr3riyxQqhSVtbYvmyrHsz2g0iJtNHWwibJ7pNvsKnIGiry_Wl6GwNoYJ0WcHT7pT954HD1JZe8KIh9Lu--nrCdgl4-to_GSARvx4zIXvgpqufA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGOahJy6qdxU9rTbzLwcoux5ppAU5FUGssGnvlzN7y_olVuXYhFJtLwQrU8A-oQ2vzqzjxgRa3aft4L-17f26N9-fWTmY1ewMDBHrJIUELksrOKwznoYzpnB_QUIjYHZaK9_-HLuYm3n6LapWpumm3R6RyYZgBW7ry6LbPxJ8wFtagG-i1UxiB_mu7l3EOIr3riyxQqhSVtbYvmyrHsz2g0iJtNHWwibJ7pNvsKnIGiry_Wl6GwNoYJ0WcHT7pT954HD1JZe8KIh9Lu--nrCdgl4-to_GSARvx4zIXvgpqufA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: Closed,4.8,153,ChIJMSiWFEGOcUgR9IIwkWSN190,"{""establishment"",""general_contractor"",""home_goods_store"",""painter"",""plumber"",""point_of_interest"",""store""}",independent,,https://www.instagram.com/bristolhandyman,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:18
Clear As Day Productions - Video Production Company In Bristol,Plants & Garden,plants_garden,plants-and-garden,"Unit 34, Easton Business Centre, Felix Rd, Easton, Bristol BS5 0HE, UK",bristol,easton,clear-as-day-productions-video-production-company-in-bristol,51.46208240000001,-2.567647,0117 905 7042,https://clearasdayproductions.co.uk/video-production-company-bristol/,,https://maps.google.com/?cid=17082749800630254005,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEG647uWpxPDvdlqlI-kslOfrM4YGNIrUEEsQ_tYbUjCp8WXGI3S0fknzaNGsEpcxeSvd5TTTuKGjjsUV29bF1VCcHJ4tZFbXB96xbGhmw6RSylOj9onnGOWG5ALYEnY3ZO8Pg9JoWXVYtZlCsw7hf86smJ7duz_U7Y2qKV7_w9g2ah5qMnJHGywK0X7_069s3vOG2Zpc8dFWWpUEdQLmgXeaMeu4E-5uV05FszxxxVxSotFXohbCTBJzgKtz9ABd8KWgxOKjuzHvRxVyFkN1D5RDi8jmTMVED1qwUNFMH_ZzQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEG647uWpxPDvdlqlI-kslOfrM4YGNIrUEEsQ_tYbUjCp8WXGI3S0fknzaNGsEpcxeSvd5TTTuKGjjsUV29bF1VCcHJ4tZFbXB96xbGhmw6RSylOj9onnGOWG5ALYEnY3ZO8Pg9JoWXVYtZlCsw7hf86smJ7duz_U7Y2qKV7_w9g2ah5qMnJHGywK0X7_069s3vOG2Zpc8dFWWpUEdQLmgXeaMeu4E-5uV05FszxxxVxSotFXohbCTBJzgKtz9ABd8KWgxOKjuzHvRxVyFkN1D5RDi8jmTMVED1qwUNFMH_ZzQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,5,30,ChIJve2sonmOcUgRtflwdW8eEu0,"{""establishment"",""point_of_interest""}",independent,https://www.facebook.com/ClearAsDay,https://www.instagram.com/clearasdayproductions,,,https://www.linkedin.com/company/clear-as-day-productions,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:19
"Total Books (Bristol). Accountants, Bookkeepers & Tax advisers",Plants & Garden,plants_garden,plants-and-garden,"Easton Business Centre, Easton, Bristol BS5 0HE, UK",bristol,easton,total-books-bristol-accountants-bookkeepers-tax-advisers,51.46208240000001,-2.567647,0117 233 0465,https://totalbooks.co.uk/accountants-bristol/,,https://maps.google.com/?cid=6632791114841099173,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHDPqUgXtNOXidKtEh-5ruWcrOp9J7HQ2f6uRC6wjJaPQ1T-KTnvB44HWCUJoAPbRlMFvWv6-6ndF2D7_03KGl2_OogO-Ho1W5gZXYGHnV3lSEaC6WX3txQx6sYI-Ln3A5hpmS1wZKwTLbtUYK-jLju7SEfqicGinNtBqznR9heIz2N0AfrHB3ZdMyeAvrl_brdhZQN_2FNCNvl4nXVDTYvdXbF3SQYbc1hLVi0T7J9eaaincQYYo8jFrZ52eCLRj0EOJvNZ86umer5JYVyIgpufgTomPumt51YUf4VbG7aag&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHDPqUgXtNOXidKtEh-5ruWcrOp9J7HQ2f6uRC6wjJaPQ1T-KTnvB44HWCUJoAPbRlMFvWv6-6ndF2D7_03KGl2_OogO-Ho1W5gZXYGHnV3lSEaC6WX3txQx6sYI-Ln3A5hpmS1wZKwTLbtUYK-jLju7SEfqicGinNtBqznR9heIz2N0AfrHB3ZdMyeAvrl_brdhZQN_2FNCNvl4nXVDTYvdXbF3SQYbc1hLVi0T7J9eaaincQYYo8jFrZ52eCLRj0EOJvNZ86umer5JYVyIgpufgTomPumt51YUf4VbG7aag&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:30 AM – 5:30 PM | Tuesday: 9:30 AM – 5:30 PM | Wednesday: 9:30 AM – 5:30 PM | Thursday: 9:30 AM – 5:30 PM | Friday: 9:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,5,159,ChIJE5mb23WOcUgRpYt4fWBoDFw,"{""accounting"",""establishment"",""finance"",""point_of_interest""}",independent,https://www.facebook.com/TotalBooksTaxAccountant,,,,https://www.linkedin.com/company/totalbooks,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:19
Uno One Print & Design,Plants & Garden,plants_garden,plants-and-garden,"Bannerman Road, Easton, Bristol BS5 0RR, UK",bristol,easton,uno-one-print-design,51.462311,-2.566029,07595 895661,,,https://maps.google.com/?cid=10451590502956285310,,,,,,,ChIJRcngWVmOcUgRfj2OAjCCC5E,"{""establishment"",""point_of_interest""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:20
Bristol Computing Services,Plants & Garden,plants_garden,plants-and-garden,"Twinnell House, Stapleton Rd, St Jude's, Bristol BS5 0QA, UK",bristol,saint-judes,bristol-computing-services,51.4621109,-2.5711475,0117 329 5874,,,https://maps.google.com/?cid=12541170989138242990,,,,,4,2,ChIJY2SF20GOcUgRru0Ek5EwC64,"{""establishment"",""point_of_interest""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:20
Mubarak Jewellers,Plants & Garden,plants_garden,plants-and-garden,"52-54 St Marks Rd, Easton, Bristol BS5 0LR, UK",bristol,easton,mubarak-jewellers,51.4664734,-2.566254,0117 951 0698,,,https://maps.google.com/?cid=3752791324773092548,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEE-1GkOGuJxkz4s899ErK2JgKTJZQGX0eg_Xn46M1QjOJo16svzLpwZvKRjbudJtSkyuyF6jXMfvFyobWVRR5_QL_r2g-myF3crruh8XsM6nrTFA8AoNKZqoilluPu-HUSqbUsrYK1hLZqF1UzTlz5UUU1GSikbxsP7fY5C_t5amo_e0Bv8e3SK0WLU4wr9NZkm27F_zL9-pFs4OY2qWKQkZlfsEHlCrGqmGO620eGADVrOzEJZn87LoWtoWdKvqhIG4nUefp7ksuu-U78nM3_3SrSwQvGIWjHwda8c_oSIAg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEE-1GkOGuJxkz4s899ErK2JgKTJZQGX0eg_Xn46M1QjOJo16svzLpwZvKRjbudJtSkyuyF6jXMfvFyobWVRR5_QL_r2g-myF3crruh8XsM6nrTFA8AoNKZqoilluPu-HUSqbUsrYK1hLZqF1UzTlz5UUU1GSikbxsP7fY5C_t5amo_e0Bv8e3SK0WLU4wr9NZkm27F_zL9-pFs4OY2qWKQkZlfsEHlCrGqmGO620eGADVrOzEJZn87LoWtoWdKvqhIG4nUefp7ksuu-U78nM3_3SrSwQvGIWjHwda8c_oSIAg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 11:00 AM – 6:00 PM | Tuesday: 11:00 AM – 6:00 PM | Wednesday: 11:00 AM – 6:00 PM | Thursday: 11:00 AM – 6:00 PM | Friday: 2:00 – 6:00 PM | Saturday: 11:00 AM – 6:00 PM | Sunday: Closed,4.6,212,ChIJVwXRUz-OcUgRxIxEpdOXFDQ,"{""establishment"",""finance"",""jewelry_store"",""point_of_interest"",""store""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:20
REAAL Studio,Plants & Garden,plants_garden,plants-and-garden,"Avon, 11 St. Gabriels Rd, Easton, Bristol BS5 0RT, UK",bristol,easton,reaal-studio,51.4624254,-2.5693981,07954 998599,https://reaal.studio/,,https://maps.google.com/?cid=4043725326527825319,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFtKotW8GPWgIZfh7hj5JGlLNd_21k2TP-whl1wRTlBxcXujmag_3ry8_jfTWg-sXvH_GcwPGju1TM9GL4UXz7L7RZcHZXvS0PWp1uexRHYq58yAnJxwr04pB7Z9pLc-7XbbtQUHUZeEhWMM_rzzZSBUY1OkzP6wvcMn1E5O173QOEEVzu1B45fUc57OWFs0nA6WCjhx_WwkSfU0IeV5cSYZMwCrSFj3eqXmqsGw_40elYj2sIsX8mOBz5uie_CKW2eRCWWTGZ61c-nKah3ggOinGgObISZLDAtZ3Dx5LdsMQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFtKotW8GPWgIZfh7hj5JGlLNd_21k2TP-whl1wRTlBxcXujmag_3ry8_jfTWg-sXvH_GcwPGju1TM9GL4UXz7L7RZcHZXvS0PWp1uexRHYq58yAnJxwr04pB7Z9pLc-7XbbtQUHUZeEhWMM_rzzZSBUY1OkzP6wvcMn1E5O173QOEEVzu1B45fUc57OWFs0nA6WCjhx_WwkSfU0IeV5cSYZMwCrSFj3eqXmqsGw_40elYj2sIsX8mOBz5uie_CKW2eRCWWTGZ61c-nKah3ggOinGgObISZLDAtZ3Dx5LdsMQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,,,ChIJBXatpUGOcUgRpwXxiMIyHjg,"{""establishment"",""point_of_interest""}",independent,,https://instagram.com/reaalstudio,https://x.com/reaalstudio,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:21
Sam Langley | Tai Chi,Plants & Garden,plants_garden,plants-and-garden,"The Pickle Factory, All Hallows Rd, Easton, Bristol BS5 0HL, UK",bristol,easton,sam-langley-tai-chi,51.462302,-2.5650257,07500 158272,http://samlangley.co.uk/,,https://maps.google.com/?cid=18391981329606860340,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHuWhNYaeFacvQcn1zBcUDwOFo3WRH06zlKDMmgcH80SvieHT3YAX9Uv4U3oe3yg_Y0hMe4ykA9lgNL7AIhPiz2S8TEVAzDSiTX6JKbR-yUvhO12VbWXmpqExKpAOl80XK_qlUEtAs_wfxD60n8u9rHoKwlq7k-3zP6LG9iy4S9c1PdfMyOwVCoTU5klBNgXs9Dw0-QbEKpRK3zGY4WQ-fGhQzv2XdlhoEzZCv6sLV3d_hJGvwqxIL74f163LtUIYdVL0t33FGIu9MxM2vZ3YE2M3rhlMy-6XNI3a2wgo1XnQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHuWhNYaeFacvQcn1zBcUDwOFo3WRH06zlKDMmgcH80SvieHT3YAX9Uv4U3oe3yg_Y0hMe4ykA9lgNL7AIhPiz2S8TEVAzDSiTX6JKbR-yUvhO12VbWXmpqExKpAOl80XK_qlUEtAs_wfxD60n8u9rHoKwlq7k-3zP6LG9iy4S9c1PdfMyOwVCoTU5klBNgXs9Dw0-QbEKpRK3zGY4WQ-fGhQzv2XdlhoEzZCv6sLV3d_hJGvwqxIL74f163LtUIYdVL0t33FGIu9MxM2vZ3YE2M3rhlMy-6XNI3a2wgo1XnQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 7:00 – 8:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: Closed | Saturday: Closed | Sunday: Closed,5,12,ChIJGXXOf_CNcUgRNF7VCpNxPf8,"{""establishment"",""health"",""point_of_interest""}",independent,https://www.facebook.com/soundtonic,https://www.instagram.com/sound_tonic,,,https://www.linkedin.com/company/soundtonic,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:23
G Photographer,Plants & Garden,plants_garden,plants-and-garden,"6 Elmgrove Ave, Easton, Bristol BS5 0HS, UK",bristol,easton,g-photographer,51.4630455,-2.5643908,0117 941 3388,http://geephotography.co.uk/,,https://maps.google.com/?cid=2615221547121761261,,,,,,,ChIJb-Ln3UaOcUgR7dsjHSQiSyQ,"{""establishment"",""point_of_interest""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:23
Skyhook Media Ltd.,Plants & Garden,plants_garden,plants-and-garden,"The Old Printworks, 176b Easton Rd, Easton, Bristol BS5 0ES, UK",bristol,easton,skyhook-media-ltd,51.4614319,-2.5669569,07789 872344,https://www.skyhook.tv/,hookmeup@skyhook.tv,https://maps.google.com/?cid=8535687720730858543,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFYhw0qqExIsDELj-eRO-0ExtVTYwC8uqLAc2DEilsJIrEYenAGhQ9MK89m8PK5DZ3UigM_YBuZjE84QE0BaBb5mhT7owoAARAHddGKj_xs6GbaGUtJkrv2SWQxkLzlVLVvq390G1zRvQCclF3TO4j-e5JS99lBmzq1hxjNZt201jy3hu6Q4vk7UrkB7z41qL8hzumIVwqwiw3DF03oTiUvc7WAzBouShumPfYlqhoeQo7Y2vVfh9-JPde0JS-N9WPeBMDwMfy_63iVHoildAVudK_tZYWmmvZNU0LdcAN7Vg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEFYhw0qqExIsDELj-eRO-0ExtVTYwC8uqLAc2DEilsJIrEYenAGhQ9MK89m8PK5DZ3UigM_YBuZjE84QE0BaBb5mhT7owoAARAHddGKj_xs6GbaGUtJkrv2SWQxkLzlVLVvq390G1zRvQCclF3TO4j-e5JS99lBmzq1hxjNZt201jy3hu6Q4vk7UrkB7z41qL8hzumIVwqwiw3DF03oTiUvc7WAzBouShumPfYlqhoeQo7Y2vVfh9-JPde0JS-N9WPeBMDwMfy_63iVHoildAVudK_tZYWmmvZNU0LdcAN7Vg&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,5,9,ChIJlWFywXOOcUgRL5TTC8LadHY,"{""establishment"",""point_of_interest""}",independent,https://www.facebook.com/skyhooktv,https://www.instagram.com/skyhooktv,https://twitter.com/skyhooktv,,https://www.linkedin.com/in/chrisbatesskyhook,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:25
Proctor + Stevenson,Plants & Garden,plants_garden,plants-and-garden,"The Old Printworks, 178 Easton Road, Easton, Bristol BS5 0ES, UK",bristol,easton,proctor-stevenson,51.4614258,-2.5668974,0117 923 2282,http://www.proctorsgroup.com/,marketing@proctorsgroup.com,https://maps.google.com/?cid=17284771723414231497,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEyrTdanRm-WyOFtVLvr-cLVdxYxsNrd3JhS0Y-XGBQX9Vvbs8x2gvqJUx_RNOom5y143twRx-Dc7Bjw4xwT9ID5iAEGgcQ_jwuSM-Pw9MitaV6h9swSdmqtD5uyYbwfNPub-eQE8b-0wcOeAbd81Aur7jgvH9n3TYFwrBTRAB7cG6vi-uRsaq0sMPIwaa1crpnU3fQrsnp3JngP3yNX0MHeE2BSjhwf6S3yO1XJ4Gp4Bny9sfgc8fJLO_CmMJb71zYW3Bi4Lod8GFrNZjX5Czqy9yjfIq1OFfhrKZZQ1g9x__rzvMOQj1Te2M60KgfMBH8-t9mT3TZEWZrvmx_1wxYyz-3wCvK0TTHOq5RlB4bveDa6NYFwlZ6y1AYLX7Vga09s1a0wf9XdPuErM-1iZX99muoW1mZ-MLuz4oJfuY&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEEyrTdanRm-WyOFtVLvr-cLVdxYxsNrd3JhS0Y-XGBQX9Vvbs8x2gvqJUx_RNOom5y143twRx-Dc7Bjw4xwT9ID5iAEGgcQ_jwuSM-Pw9MitaV6h9swSdmqtD5uyYbwfNPub-eQE8b-0wcOeAbd81Aur7jgvH9n3TYFwrBTRAB7cG6vi-uRsaq0sMPIwaa1crpnU3fQrsnp3JngP3yNX0MHeE2BSjhwf6S3yO1XJ4Gp4Bny9sfgc8fJLO_CmMJb71zYW3Bi4Lod8GFrNZjX5Czqy9yjfIq1OFfhrKZZQ1g9x__rzvMOQj1Te2M60KgfMBH8-t9mT3TZEWZrvmx_1wxYyz-3wCvK0TTHOq5RlB4bveDa6NYFwlZ6y1AYLX7Vga09s1a0wf9XdPuErM-1iZX99muoW1mZ-MLuz4oJfuY&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 5:30 PM | Tuesday: 9:00 AM – 5:30 PM | Wednesday: 9:00 AM – 5:30 PM | Thursday: 9:00 AM – 5:30 PM | Friday: 9:00 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,5,14,ChIJUeoeQ0GOcUgRyVnSxU3Y3-8,"{""establishment"",""point_of_interest""}",independent,https://www.facebook.com/ProctorsBristol,https://www.instagram.com/proctorandstevenson,https://twitter.com/i,,https://www.linkedin.com/company/proctorsbristol,https://www.youtube.com/user/proctorsvideos,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:25
Premier,Food & Produce,food_produce,food-and-produce,"68-70 St Marks Rd, Easton, Bristol BS5 6JH, UK",bristol,easton,premier,51.467571,-2.5643966,0117 982 2874,https://www.premier-stores.co.uk/?utm_source=gmb&utm_medium=yext,,https://maps.google.com/?cid=11668844555050367692,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGLxswJTTetUAui1KeqUyAfsKHRNfQNQFDi1QVwsty94n3zsxgjzrNQ3v6sOvmsNpRbDvVNG1wQy34L_yJQfBO9gYDg_mwU4g4w4w7VHgcTKTbMNPmaDBVIdxMInPZP9WBlAzWd0cQOSekAjqeT3LTdiHAAsFZLB1CaLu6a2dXRwtTnogKW5k3F2ZLNLhK56ytJTtA6wIzI0ui8XnvGRDD1mgETuIKMxMb9Nk8qmBz832i9ob7llP8dBKh1UchkNsIOFmi8hz0bMRdcwVwjTKIAXFcA7qTjFFQb7rW5I7PqSQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGLxswJTTetUAui1KeqUyAfsKHRNfQNQFDi1QVwsty94n3zsxgjzrNQ3v6sOvmsNpRbDvVNG1wQy34L_yJQfBO9gYDg_mwU4g4w4w7VHgcTKTbMNPmaDBVIdxMInPZP9WBlAzWd0cQOSekAjqeT3LTdiHAAsFZLB1CaLu6a2dXRwtTnogKW5k3F2ZLNLhK56ytJTtA6wIzI0ui8XnvGRDD1mgETuIKMxMb9Nk8qmBz832i9ob7llP8dBKh1UchkNsIOFmi8hz0bMRdcwVwjTKIAXFcA7qTjFFQb7rW5I7PqSQ&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,"Convenience store chain offering baked, fresh & packaged goods, plus alcohol sales.",,3.5,17,ChIJHxUv6jiOcUgRzDoHc0wQ8KE,"{""convenience_store"",""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store"",""supermarket""}",independent,https://www.facebook.com/MyLocalPremier,,https://twitter.com/MyLocalPremier,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:26
Nawroz Supermarket,Food & Produce,food_produce,food-and-produce,"118 Stapleton Rd, St Jude's, Bristol BS5 0PS, UK",bristol,saint-judes,nawroz-supermarket,51.4616918,-2.5729402,0117 462 4131,,,https://maps.google.com/?cid=3120200686827292957,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHF0hLDubY35XoVBbil31lthcQua7K2fJt7Fx4cM2P_zvBCm5gPchjPJZdZ3M68tyP832K2UQSvjw6D5ApLl0npcp1cn0qyWutdXtw-D8RYxINMS8FSkCZ6F3iWAJJxpxnE0lNzTgXpqmx__GTYZe4A0Udpjud0_smGCOnzA8gapNFx3l43ling9_83c0OM9LPmdR8N4SirGbL1lK2_hCGXLilu7wqiQBsb7GFYZ0C2K_eJRmZUzyFlVl9QfmqO-tlpxbTBISMzDFDTwHu_q3mb2R59YAHD4L6dKcZ-Ha4oJkgr--aDtSHHeB1fLKppR4Bzr_4ObTZtqB7rH0K-d8gV3u_7MkNAldNeqM2f1NDneElujLFW0rcKqjnOUGmmFtne66cO283EX15EjwsQ1d6Ov578MykX0uWN8_HZ_yo9f8fwVGdih3Has2XG-Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEHF0hLDubY35XoVBbil31lthcQua7K2fJt7Fx4cM2P_zvBCm5gPchjPJZdZ3M68tyP832K2UQSvjw6D5ApLl0npcp1cn0qyWutdXtw-D8RYxINMS8FSkCZ6F3iWAJJxpxnE0lNzTgXpqmx__GTYZe4A0Udpjud0_smGCOnzA8gapNFx3l43ling9_83c0OM9LPmdR8N4SirGbL1lK2_hCGXLilu7wqiQBsb7GFYZ0C2K_eJRmZUzyFlVl9QfmqO-tlpxbTBISMzDFDTwHu_q3mb2R59YAHD4L6dKcZ-Ha4oJkgr--aDtSHHeB1fLKppR4Bzr_4ObTZtqB7rH0K-d8gV3u_7MkNAldNeqM2f1NDneElujLFW0rcKqjnOUGmmFtne66cO283EX15EjwsQ1d6Ov578MykX0uWN8_HZ_yo9f8fwVGdih3Has2XG-Q&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,4.3,8,ChIJFbb8a5uPcUgRHUlFPv4tTSs,"{""establishment"",""food"",""grocery_or_supermarket"",""point_of_interest"",""store"",""supermarket""}",independent,,,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:26
The Baffled King,Restaurants & Cafés,restaurants_cafes,restaurants-and-cafes,"28 Chelsea Rd, Easton, Bristol BS5 6AF, UK",bristol,easton,the-baffled-king,51.4632044,-2.5628011,,http://www.thebaffledking.co.uk/,,https://maps.google.com/?cid=4125486680322660515,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGN4vtoMclK8YrnIEKu_FlHS-Z8Wip7APmDGOTxIN9xHeIwX6p6C9AGJTQEqC0j8eRAXdf5v6C10XRoKWUHo_R_tAYRYJPsSsInG0fg48HK2YXFmaJrcQCNy596JUkqG6pYNIbxqBoqx1pKeEVgdLQ5_dIT32_YiQwdFX2nO2-QBp9Vtt81yis8Q89LnlU7-9x9dehD9iYez6C5H0wa3SApZ8FsDmDYmDN85o-hKB0YOgPTFbbj3ow_5PmkpofJZL4tfzQgvNFRujeYXXTICfTAkZB0ZCWEmGah_kBKGVL5NA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AU_ZVEGN4vtoMclK8YrnIEKu_FlHS-Z8Wip7APmDGOTxIN9xHeIwX6p6C9AGJTQEqC0j8eRAXdf5v6C10XRoKWUHo_R_tAYRYJPsSsInG0fg48HK2YXFmaJrcQCNy596JUkqG6pYNIbxqBoqx1pKeEVgdLQ5_dIT32_YiQwdFX2nO2-QBp9Vtt81yis8Q89LnlU7-9x9dehD9iYez6C5H0wa3SApZ8FsDmDYmDN85o-hKB0YOgPTFbbj3ow_5PmkpofJZL4tfzQgvNFRujeYXXTICfTAkZB0ZCWEmGah_kBKGVL5NA&key=AIzaSyCz5y9eZ6DAHHP8w5pqz15ffDUrNQgQX04,,Monday: Closed | Tuesday: Closed | Wednesday: 5:30 – 10:30 PM | Thursday: 5:30 – 10:30 PM | Friday: 5:30 – 11:30 PM | Saturday: 5:30 – 11:30 PM | Sunday: Closed,4.7,117,ChIJTSh6vAOPcUgRo9g8KkesQDk,"{""establishment"",""food"",""point_of_interest"",""restaurant""}",independent,http://www.facebook.com/2008,https://www.instagram.com/thebaffledkingeaston,,,,,pending,standard,Google Places,2026-04-11,2026-04-11 16:24:33
