osm_id,name,address,latitude,longitude,category,category_key,category_slug,city_slug,area_slug,business_slug,status,chain_flag,ranking_tier,is_featured,phone,email,website,google_maps_url,opening_hours,social_facebook,social_instagram,social_twitter,social_tiktok,social_linkedin,social_youtube,google_place_id,google_summary,google_rating,google_review_count,wikidata_id,fsa_rating,fsa_hygiene_score,fsa_establishment_id,photo_url,image_url,logo_url,show_logo,add_listing_illustration,illustration_status,illustration_url,illustration_source_photo,illustration_generated_at,description,editor_notes,story_draft,founders_story,founders_image,tags,source,scrape_date,last_synced_at
node/13114963983,Giuseppe's On The Steps,"59-63 Baldwin Street, Bristol, BS1 1QZ",51.4537173,-2.5932649,Food & Produce,food_produce,food-and-produce,bristol,city-centre,giuseppes-on-the-steps,pending,independent,standard,,,,https://giuseppesitalianrestaurant.co.uk/,,,,,,,,,,,,,,5,0,310928,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13125158252,Tesco Express,"11-19 Wine Street, Bristol, BS1 2PH",51.4553564,-2.592282,Food & Produce,food_produce,food-and-produce,bristol,city-centre,tesco-express,pending,chain,low,,,,https://www.tesco.com/store-locator/bristol/prudential-buildings,,Mo-Su 06:00-23:00,,,,,,,,,,,,4,5,312363,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13231401367,Adelina Yard,"Queen Quay Welsh Back, Bristol, BS1 4SL",51.450437,-2.5925478,Food & Produce,food_produce,food-and-produce,bristol,city-centre,adelina-yard,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,818382,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13730347393,Bella Vista,"2b Victoria Street, Bristol, BS1 6BN",51.4535351,-2.5908047,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,bella-vista,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,642768,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/1881624837,Recess,"Hilton Garden Inn Bristol City Centre Temple Rose Street, Bristol, BS1 6BF",51.451431,-2.5851966,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,recess,pending,independent,standard,,,,,,Mo-Fr 06:00-22:00; Sa-Su 07:30-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""regional""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/3940436646,McColl's,"1 Temple Way, Bristol, BS2 0BY",51.4544401,-2.5828401,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,mccolls,pending,independent,standard,,,,https://www.mccolls.co.uk/storelocator/bristol-temple-way/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/9858050617,Temple Quay Market,,51.4510686,-2.5821323,Food & Produce,food_produce,food-and-produce,,temple-meads,temple-quay-market,pending,independent,standard,,,,https://www.templequaymarket.co.uk/,,"Tu,Th 12:00-14:00",,templequaymarket,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""marketplace""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12883505829,Celebration Cake Centre,"58 Victoria Street, Bristol, BS1 6DE",51.451937,-2.5873148,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,celebration-cake-centre,pending,independent,standard,,,,,,,,,,,,,,,,,Q26571052,5,0,312265,,,,,,,,,,,,,,,"{""confectionery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12883505831,Temple News,"62-64 Victoria Street, Bristol, BS1 6DE",51.4518549,-2.587274,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,temple-news,pending,independent,standard,,,,,,,,,,,,,,,,,,Exempt,,385582,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12883505850,Greggs,"Transom House Victoria Street, Bristol, BS1 6AH",51.451851,-2.5879223,Food & Produce,food_produce,food-and-produce,bristol,redcliffe,greggs,pending,chain,low,,,,,,,,,,,,,,,,,,5,5,1812546,,,,,,,,,,,,,,,"{""fast_food"",""bakery"",""sandwich"",""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/2900424207,Perfect Pizza,,51.4564397,-2.589893,Food & Produce,food_produce,food-and-produce,,broadmead,perfect-pizza,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,5,1401227,,,,,,,,,,,,,,,"{""restaurant"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/2900427077,Cornish Bakehouse,"16 Castle Gallery, Bristol, BS1 3XE",51.4561107,-2.5902276,Food & Produce,food_produce,food-and-produce,bristol,broadmead,cornish-bakehouse,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,312922,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/2900429302,Parsons,,51.4571069,-2.5893435,Food & Produce,food_produce,food-and-produce,,broadmead,parsons,unverified,independent,standard,,,,,,,,,,,,,,,,,,0,20,1049953,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6797583343,168 Oriental,"Little Chinatown Nelson Street, Bristol, BS1 2BJ",51.4565424,-2.5944082,Food & Produce,food_produce,food-and-produce,bristol,broadmead,168-oriental,pending,independent,standard,,,,,,Mo-Su 10:00-21:00,,,,,,,,,,,,3,10,642783,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/9955013617,Premier Express,,51.4618394,-2.5902184,Food & Produce,food_produce,food-and-produce,,stokes-croft,premier-express,pending,independent,standard,,,,https://www.premier-stores.co.uk/our-stores/green-croft,,,,,,,,,,,,,,5,0,62711,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/11060131505,Sai Kung Cafe,,51.4565546,-2.5942049,Food & Produce,food_produce,food-and-produce,,broadmead,sai-kung-cafe,unverified,independent,standard,,,,,,Fr-We 12:00-21:00,,,,,,,,,,,,4,5,1737365,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12271978670,Londis,,51.4567638,-2.5940716,Food & Produce,food_produce,food-and-produce,,broadmead,londis,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,483296,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13125158234,Crispy Dosa,"7 Union Street, Bristol, BS1 2DD",51.4559396,-2.5909478,Food & Produce,food_produce,food-and-produce,bristol,broadmead,crispy-dosa,pending,independent,standard,,,,,,"Mo-Fr 10:00-22:00; Sa,Su 09:00-22:00",,,,,,,,,,,,4,5,1655787,,,,,,,,,,,,,,,"{""restaurant"",""indian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13203041401,Greggs,Broadmead,51.4574679,-2.5902567,Food & Produce,food_produce,food-and-produce,,broadmead,greggs,pending,chain,low,,,,,,,,,,,,,,,,,,5,0,1175193,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13257302290,Niji Sushi Bristol,"63 Union Street, Bristol, BS1 2DU",51.45766,-2.5924973,Food & Produce,food_produce,food-and-produce,bristol,broadmead,niji-sushi-bristol,pending,independent,standard,,+44 787 424 3583,nijisushiltd@gmail.com,https://nijisushibristol.com,,We-Sa 12:00-21:30; Su 12:00-20:30,,,,,,,,,,,,2,15,1801479,,,,,,,,,,,,,,,"{""restaurant"",""japanese"",""sushi""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/3841830908,H&B,,51.4584695,-2.5843582,Food & Produce,food_produce,food-and-produce,,broadmead,h-b,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,5,239155,,,,,,,,,,,,,,,"{""deli""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498829556,Frankie & Benny's,"Cabot Circus Glass House, Bristol, BS1 3BX",51.4580177,-2.584717,Food & Produce,food_produce,food-and-produce,bristol,city-centre,frankie-bennys,pending,independent,standard,,,,https://www.frankieandbennys.com/restaurants/bristol-cabot-circus,,Mo-Th 11:00-21:00; Fr-Sa 10:00-22:00; Su 10:00-21:00,,,,,,,,,,,,5,0,311969,,,,,,,,,,,,,,,"{""restaurant"",""american""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498829557,Wagamama,"83A Glass House, Bristol, BS1 3BX",51.4581716,-2.5845848,Food & Produce,food_produce,food-and-produce,bristol,city-centre,wagamama,pending,independent,standard,,,,https://wagamama.com/restaurants/bristol/bristol-cabot-circus,,Mo-Fr 11:30-23:00; Sa 11:00-23:00; Su 11:30-21:30,,,,,,,,,,,,5,0,604976,,,,,,,,,,,,,,,"{""restaurant"",""asian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498829558,Nando's,"82 Glass House, Bristol, BS1 3BX",51.4582938,-2.5844734,Food & Produce,food_produce,food-and-produce,bristol,city-centre,nandos,pending,independent,standard,,,,https://www.nandos.co.uk/restaurants/bristol-cabot-circus,,Su-Tu 11:00-22:00; We-Sa 11:00-23:00,,,,,,,,,,,,5,5,385964,,,,,,,,,,,,,,,"{""restaurant"",""chicken"",""portuguese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498829559,Bella Italia,"79 Glass House, Bristol, BS1 3BX",51.4584168,-2.5843737,Food & Produce,food_produce,food-and-produce,bristol,city-centre,bella-italia,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498829564,Hotel Chocolat,"Cabot Circus Brigstowe Street, Bristol, BS1 3BH",51.4584466,-2.5845914,Food & Produce,food_produce,food-and-produce,bristol,broadmead,hotel-chocolat,pending,independent,standard,,,,,,,,,,,,,,,,,,4,0,584174,,,,,,,,,,,,,,,"{""confectionery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830785,Zizzi,"84D Glass House, Bristol, BS1 3BX",51.4589065,-2.5850237,Food & Produce,food_produce,food-and-produce,bristol,city-centre,zizzi,pending,independent,standard,,,,https://www.zizzi.co.uk/italian/restaurants/bristol-cabot-circus,,,,,,,,,,,,,,5,0,386304,,,,,,,,,,,,,,,"{""restaurant"",""italian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830786,Coal Grill & Bar,"Cabot Circus Glass House, Bristol, BS1 3BX",51.458895,-2.5848275,Food & Produce,food_produce,food-and-produce,bristol,city-centre,coal-grill-bar,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""barbecue""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830787,The Real Greek,"Cabot Circus Glass House, Bristol, BS1 3BX",51.4589181,-2.5852199,Food & Produce,food_produce,food-and-produce,bristol,city-centre,the-real-greek,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1019779,,,,,,,,,,,,,,,"{""restaurant"",""greek""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830793,TGI Fridays,"49 The Circus, Bristol, BS1 3BD",51.4589198,-2.5855855,Food & Produce,food_produce,food-and-produce,bristol,city-centre,tgi-fridays,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""american""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830794,Millie's Cookies,"Cabot Circus Concorde Street, Bristol, BS1 3BD",51.4585911,-2.5854058,Food & Produce,food_produce,food-and-produce,bristol,city-centre,millies-cookies,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830803,Ben's Cookies,"Cabot Circus George White Street, Bristol, BS1 3BA",51.4584181,-2.5863674,Food & Produce,food_produce,food-and-produce,bristol,city-centre,bens-cookies,pending,independent,standard,,,,,,,,,,,,,,,,,,5,5,691028,,,,,,,,,,,,,,,"{""confectionery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830809,YO! Sushi,"72 Glass Walk, Bristol, BS1 3BQ",51.4583613,-2.5851262,Food & Produce,food_produce,food-and-produce,bristol,city-centre,yo-sushi,pending,independent,standard,,,,https://yosushi.com/restaurants/bristol-cabot-circus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""sushi""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830811,Spud U Like,"72 Glass Walk, Bristol, BS1 3BQ",51.4582023,-2.5854633,Food & Produce,food_produce,food-and-produce,bristol,city-centre,spud-u-like,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830838,PizzaExpress,"Cabot Circus Glass Walk, Bristol, BS1 3BQ",51.458515,-2.5858282,Food & Produce,food_produce,food-and-produce,bristol,city-centre,pizzaexpress,pending,independent,standard,,+44 117 925 8700,,https://www.pizzaexpress.com/bristol-cabot-circus-shopping-centre,,Mo-Su 11:30-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6498830840,Casa Brasil,"Cabot Circus Glass Walk, Bristol, BS1 3BQ",51.4584732,-2.5861569,Food & Produce,food_produce,food-and-produce,bristol,city-centre,casa-brasil,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""brazilian""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/6716789567,Farro Bakery,"1 Brunswick Square, Bristol, BS2 8PE",51.4595848,-2.5878972,Food & Produce,food_produce,food-and-produce,bristol,saint-pauls,farro-bakery,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,1175858,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13516711319,M&S Simply Food,,51.4587231,-2.5845982,Food & Produce,food_produce,food-and-produce,,broadmead,m-s-simply-food,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,1529310,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/2141950431,West Cornwall Pasty Co.,"Between Plat 7-8, Bristol, BS1 6QS",51.4493843,-2.5803204,Food & Produce,food_produce,food-and-produce,bristol,temple-meads,west-cornwall-pasty-co,pending,independent,standard,,,,,,Mo-Sa 06:30-21:00; Su 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""fast_food"",""bakery"",""pasty""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/9591999712,Sainsbury's Local,Avon Street,51.4529534,-2.5816259,Food & Produce,food_produce,food-and-produce,,temple-meads,sainsburys-local,pending,chain,low,,+44 330 013 7711,,https://stores.sainsburys.co.uk/6029/bristol-avon-street-local,,Mo-Su 07:00-23:00,,,,,,,,,,,,5,0,194846,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/11065214763,Deliveroo,"21-22 Oxford Street, Bristol, BS2 0QT",51.4513108,-2.577797,Food & Produce,food_produce,food-and-produce,bristol,temple-meads,deliveroo,pending,independent,standard,,,,,,Mo-Su 10:00-24:00,,,,,,,,,,,,5,0,1518429,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/11065214765,Forest bakery,"26 Oxford Street, Bristol, BS2 0QT",51.4514109,-2.5773641,Food & Produce,food_produce,food-and-produce,bristol,temple-meads,forest-bakery,pending,independent,standard,,,,,,,,,,,,,,,,,,AwaitingInspection,,1866124,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12806046076,Cakesmiths,,51.4553078,-2.5761271,Food & Produce,food_produce,food-and-produce,,temple-meads,cakesmiths,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,545936,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12806061116,Mokoko,,51.4526596,-2.5806332,Food & Produce,food_produce,food-and-produce,,temple-meads,mokoko,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,1198348,,,,,,,,,,,,,,,"{""cafe"",""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12768830718,Benchmarx,,51.4540431,-2.5710637,Food & Produce,food_produce,food-and-produce,,barton-hill,benchmarx,unverified,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kitchen""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12598276347,Old Market Express,"60 West Street, Bristol, BS2 0BL",51.4570923,-2.5774617,Food & Produce,food_produce,food-and-produce,bristol,st-philips,old-market-express,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12598276362,Bulgarian Food Market,"70 West Street, Bristol, BS2 0BL",51.4571669,-2.5772071,Food & Produce,food_produce,food-and-produce,bristol,st-philips,bulgarian-food-market,pending,independent,standard,,,,,,,,,,,,,,,,,,1,0,642833,,,,,,,,,,,,,,,"{""deli""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12806029168,Bakehouse,6 Kingsland Trading Estate St. Philips Road,51.456024,-2.5758755,Food & Produce,food_produce,food-and-produce,,temple-meads,bakehouse,pending,independent,standard,,,,https://bakehousebristol.com/,,"Mo-Fr 07:30-16:00; Sa, Su 08:00-16:00",,,,,,,,,,,,5,0,61048,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13136156593,Gigi's Pizza Shop,"47 Old Market Street, Bristol, BS2 0EX, GB",51.4564907,-2.580398,Food & Produce,food_produce,food-and-produce,bristol,saint-philips,gigis-pizza-shop,pending,independent,standard,,,,https://gigispizzashop.com/,,,,,,,,,,,,,,5,5,1765524,,,,,,,,,,,,,,,"{""restaurant"",""pizza""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13136156595,Deocraft Cakes,"45 Old Market Street, Bristol, BS2 0EX, GB",51.4564431,-2.5805535,Food & Produce,food_produce,food-and-produce,bristol,saint-philips,deocraft-cakes,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,839780,,,,,,,,,,,,,,,"{""bakery""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13175131322,The organic store,,51.456108,-2.5808207,Food & Produce,food_produce,food-and-produce,,broadmead,the-organic-store,unverified,independent,standard,,,,,,,,,,,,,,,,,,4,0,1371805,,,,,,,,,,,,,,,"{""supermarket""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13609196101,Tomo No Ramen,"55 West Street, BS2 0BZ",51.4572061,-2.5779167,Food & Produce,food_produce,food-and-produce,bristol,st-pauls,tomo-no-ramen,pending,independent,standard,,,,https://tomonoramen.co.uk/,,,,,,,,,,,,,,5,0,1415051,,,,,,,,,,,,,,,"{""restaurant"",""japanese"",""ramen""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13609201501,Tomo No Ramen,"55 West Street, BS2 0BZ",51.4572061,-2.5779167,Food & Produce,food_produce,food-and-produce,bristol,st-pauls,tomo-no-ramen,pending,independent,standard,,,,https://tomonoramen.co.uk/,,"Tu-Fr 17:30-22:00; Sa 12:00-14:30, 17:30-22:00",,,,,,,,,,,,5,0,1415051,,,,,,,,,,,,,,,"{""restaurant"",""japanese"",""ramen""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/494774625,The Canteen,"80 Stokes Croft, Bristol, BS1 3QY",51.4629405,-2.5896689,Food & Produce,food_produce,food-and-produce,bristol,stokes-croft,the-canteen,pending,independent,standard,,+44 117 923 2017,,https://www.canteenbristol.co.uk/,,,,,,,,,,,,,,5,,312959,,,,,,,,,,,,,,,"{""restaurant""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13125536955,Elemental Collective,"123 Stokes Croft, Bristol",51.4641376,-2.5898977,Food & Produce,food_produce,food-and-produce,bristol,saint-pauls,elemental-collective,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,385394,,,,,,,,,,,,,,,"{""greengrocer""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13681828901,Tropical Sun,Stapleton Road,51.4647581,-2.5701001,Food & Produce,food_produce,food-and-produce,,kensington-park,tropical-sun,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,594258,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/4224394858,Dragon's Delicacy,"Eastgate Oriental City Eastgate Road, Bristol, BS5 6XX, GB",51.4731908,-2.569247,Food & Produce,food_produce,food-and-produce,bristol,eastville,dragons-delicacy,pending,independent,standard,,,,,,,,,,,,,,,,,,4,5,1377988,,,,,,,,,,,,,,,"{""restaurant"",""chinese""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/9559182677,The Butcher's Hook,,51.4945092,-2.6179694,Food & Produce,food_produce,food-and-produce,,westbury-on-trym,the-butchers-hook,unverified,independent,standard,,,,,,,,,,,,,,,,,,1,0,295222,,,,,,,,,,,,,,,"{""butcher""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/12871380332,Spar,,51.4758269,-2.5912925,Food & Produce,food_produce,food-and-produce,,bishopston,spar,unverified,independent,standard,,,,,,,,,,,,,,,,,,5,0,97599,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/13279302061,BOBBYS NEWSAGENTS,,51.4849639,-2.5859498,Food & Produce,food_produce,food-and-produce,,ashley-down,bobbys-newsagents,unverified,independent,standard,,,,,,,,,,,,,,,,,,4,0,1846806,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/1924392536,Costcutter,"Danby House Morris Road, Bristol, BS7 9TX",51.4827833,-2.5727879,Food & Produce,food_produce,food-and-produce,bristol,lockleaze,costcutter,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/5816298511,M&S Food,"Southmead Hospital Southmead Road, Bristol, BS10 5NB",51.496471,-2.5922021,Food & Produce,food_produce,food-and-produce,bristol,southmead,m-s-food,pending,independent,standard,,,,,,,,,,,,,,,,,,5,0,938505,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/4076049276,Barton Hill Market,"186 Avonvale Road, Bristol, BS5 9SX",51.4548871,-2.5616756,Food & Produce,food_produce,food-and-produce,bristol,redfield,barton-hill-market,closed,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""convenience""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/4076049279,Alaso,"184 Avonvale Road, Bristol, BS5 9SX",51.454913,-2.5615352,Food & Produce,food_produce,food-and-produce,bristol,redfield,alaso,closed,independent,standard,,,,,,,,,,,,,,,,,,4,10,384981,,,,,,,,,,,,,,,"{""butcher""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
node/4076049281,Cafe Conscious,"182 Avonvale Road, Bristol, BS5 9SX",51.454937,-2.5614042,Food & Produce,food_produce,food-and-produce,bristol,redfield,cafe-conscious,pending,independent,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""restaurant"",""caribbean""}",OpenStreetMap,2026-04-19,2026-04-19 07:40:05
